,url,title,company,description,requirement
60,https://careerbuilder.vn/vi/tim-viec-lam/data-engineer.35B0BE9A.html,Data Engineer,Công ty Cổ Phần TIKI," 

		Delivering the best customer experience is the biggest compulsion at Tiki. And our data team is one crucial part of this important mission. We have been trying to understand our customer deeply based on our massive amount of data so that we could make shopping better and easier for our customer as well as grow our business quickly.

		Data Engineer at Tiki take responsibility for building a platform to get useful insights, predict what will happen on many billion records in only a few seconds for business to make a decision immediately.

		To answer this question is not simple, so we are looking for a talent data engineer to help us to build a data platform with strong architecture. And since we are just at the beginning of the road, you can let your imagination run free. We encourage everyone to dare to try new things and even make some mistakes, after all, it is all part of life and learning.


Responsibilities for Data Engineer:


		Create and maintain optimal data pipeline architecture.

		Automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability.

		Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and Google Cloud ‘big data’ technologies.

		Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.

		Work closely with product owner, data analyst and data scientist to strive for greater functionality in our data systems.


Why you will want to work here:


		Tiki’s culture that's open for new ideas and sharing.

		Opportunities to deliver big impacts are everywhere.

		Great opportunity to dive deeply into a big data system.

"," 

		A minimum 2 years experience with Python is required.

		Working knowledge of message queuing, stream processing, and highly scalable data stores.

		Experience with data pipeline and workflow management and big data tools: Azkaban, Luigi, Airflow, Hadoop, Spark, Kafka.

		Experience with cloud-based system Google Cloud Platform, Amazon Web Services: BigQuery, Dataflow, EC2, EMR, Redshift.

		Good at math is a plus.

"
61,https://careerbuilder.vn/vi/tim-viec-lam/tiki-now-business-analyst.35B113E7.html,TIKI NOW - Business Analyst,Công ty Cổ Phần TIKI," TikiNow is about more than rapid delivery. It’s about customer trust, ever expanding selection, and tremendous value. And it’s about making the customer experience fun!
We’re looking for someone who puts the customer first, and is passionate about providing a rich engaging experience for the customer to enjoy each and every time they return to Tiki. We want someone who is passionate about knowing their customer, someone who loves to analyze and study data. We need a strong collaborative business analyst who is detail oriented and isn’t afraid to get into the weeds to make the customer experience even better.
Responsibilities:

Capture and manage all business requirements, and key details of the product experience for TikiNow
Work closely with graphic designer to mock up new features.
Bring creative energy to build a lively and engaging experience for the customer each and every time they shop TikiNow
Capture, manage, and maintain all TikiNow related communication with the customer. Work to ensure all communication builds trust, is accurate, timely, and promotes a positive experience with the TikiNow brand.
Work closely with product manager to conduct customer surveys, interviews related to Tiki Now, and capture and iron out all cross-functional integration.
Work closely with data analyst to build a timely and informative weekly update on program KPI’s.
Under guidance from TikiNow product management, support and assist with business requirements together with engineering, finance, operations, marketing, merch, retail, marketplace, legal, and TikiCare teams to plan and execute new rollouts.
Work with stakeholders in other departments, including but not limited to Merchandising and Marketing to deliver on company-wide projects.

"," Mindset:

You believe in doing whatever it takes to get things done, from learning to code to challenging inefficient workflow.
You believe in learning from others, but you do not apply knowledge blindly just because ""experts"" said so or ""others are doing it too"".
You believe the right idea can come from anyone, regardless of positions within an organization.

Skills:

Fundamental understanding of customer journey in e-commerce and the tools to measure engagement in each step of the funnel
Understanding of common industry metrics such as Sessions, Page views, Conversion Rate, Bounce Rate, Exit Rate...
Strong in Word, Excel
Strong writing skills / detail oriented
Ability to capture notes in a meeting and follow up with others
Experience with Tableau and SQL a plus
Good English communication a strong plus
Degree in Business or Experience in eCommerce or Tech will be helpful

WHY YOU'LL LOVE WORKING HERE:
Inside our  team:

We iterate constantly. There's no such thing as the best version of anything, just a constant streams of improvements and tests.
We move fast, really fast. Major changes can be executed in a few days, many times just a few hours.
We have a data-informed mindset. We try to use data to inform our decision as much as possible.
We are independent. Most of the time, your team will not need technical assistance from other teams.
We take risks. We're not afraid to challenge ""best practices"".

Benefits:

Competitive salary.
Dynamic, open and challenging working environment.
We're a Vietnamese company but our culture's very open to communication in English and many projects involve English speaking people from all other the globe.
Modern office, cafeteria; library; computer gaming, HD TV platforms.
Performance review (twice a year), 13th month pay based on performance.
Annual health check-up and premium healthcare.
Special internal programs for Tikiers.

"
62,https://careerbuilder.vn/vi/tim-viec-lam/business-analyst-in-marketing-promo-operations.35B11422.html,BUSINESS ANALYST IN MARKETING - PROMO OPERATIONS,Cổ Phần Kết Nối Nhân Tài  - Talentnet Corp," Get to know the roleOperationalize demand operations plan for specific markets including segmentation plans for passenger retention/acquisition campaignsWorks directly with Country Marketing and Demand Ops teams to implement these demand initiativesThe - day - to - day activitiesExecute promo plan for respective marketsMonitor day-to-day promo performance, conduct preliminary analysis and adjust promo based on the analysis.Coordinate overall promos communications to the passenger across all channels by working with country promo marketing teams and demand ops teamAssist Demand Ops to conduct experiments in generating demand.**Working Location: District 7, HCM City**Working Time: From Monday - Friday "," A degree from UniversityWorking understanding of SQL and experience with a mobile CLM platform is desirableExperienced in designing, executing and tracking successful marketing programs Minimum 1-2 years of relevant working experience, specifically data entryAn ability to work both strategically as well as in an execution capacity, building and deploying content pieces like emails, in-app messages and blog postsDemonstrated the ability to work under tight deadlines, and in a fast-paced environment.Strong analytic and qualitative skills – ability to use data to develop and measure complex campaigns. Strong attention to detail and meticulous.Strong communication skills, team player, work ethicsFluent in English  "
63,https://careerbuilder.vn/vi/tim-viec-lam/product-owner.35B0C917.html,Product Owner,Công ty Cổ phần Dịch vụ Giao Hàng Nhanh," Acts as the liaison between business and IT at tactical level; analyzes user requirements, procedures, and problems.Acts as the owner of functionality and processes related to Truck management systems (TMS).Confers with personnel of organizational units involved to analyze current operational procedures, identify problems and learn specific input and output requirements, such as forms of data input, how data is to be summarized, and formats for reportsProvides training of all aspects to users: how to use the software, how to configure it, how to look up data onto database level, how to develop reports, how to write simple specifications, etcPlans and prepares general reports, memos, and instructional manuals as documentation of program developmentWrites detailed description of user needs, program functions, and steps required developing or modifying TMS system. Develops reports and writes specifications for the system when neededWork closely with other departments and users to analyze users' needs and apply into every step of the product development and implement. "," Requires:Degree in Computer Science, Engineering, Business Administration or equivalent.Passion on build a awesome product and commercial success.Have excellent communication skills; have a logical and critical way of thinking and communicating.Think on user view (not on developer view)Experience with use case development, wireframe design, user interface design, screen mock–upsStrong abilities of problem–solving and and analytical skillsSelf–motivated, able to work with minimum directionBenefits:- Salary: You get what you deserve- Insurance as Government's regulations (social insurance, medical insurance, unemployment insurance, etc.)- Bonus: Bonus review once per year, bonus of project, 13th month payment- Happy hour per week, Company trip each year.• Working environment: - Time: 9 a.m - 5:30p.m h, Monday to Friday, 1:30 hour for lunch break.(on Saturday you will work only to 12:00p.m) "
64,https://careerbuilder.vn/vi/tim-viec-lam/ghn-logistics-hcm-operations-executive.35B11764.html,[GHN Logistics - HCM] Operations Executive,Công ty Cổ phần Dịch vụ Giao Hàng Nhanh," 1. Acquire Driver/ Company offer transport services- Coordinate with other department to estimate the number of suppliers acquired2. Update new services, new SOPs for suppliers- Create / edit training article suitable with new services, SOPs- Send notifications, communicate new training contents to suppliers3. Coordinate with Operations Manager for developing new project tactical plans- Support leader to setup tactical plan for new project- Take in charge of tasks from Leader4. Coordinate with CS/BD to operate services match customer requirement- Be a drivers representive when setup SOP with CS/BD- Fix any problem happen on operating process interm of in_SOP or out_SOP- Be a key person incharge whenever working in a situation that need a PIC "," - Basic knowledge about Delivery, Logistics service in Vietnam: characteristics, competitors - Customer-centric mindset - Result-oriented- Good Delegation skill - Good at Excel- Business planning skill (volume/revenue forecast, fact and figure analysis, research and collecting market information) "
65,https://careerbuilder.vn/vi/tim-viec-lam/sales-business-analyst.35B0B1B9.html,Sales Business Analyst,Ngân Hàng TMCP Tiên Phong," The Sales Business Analyst is an integral role within the Sales team and supports the Sales team with comprehensive analytical support and reporting. The Sales Business Analyst will provide a mix of daily / weekly and other regular reports with analysis together with complex ad hoc reports to assist business decisions to maximize effectiveness and profit.Key responsibilities:Development of reporting systems to streamline information and analyze data as required by Sales teamAnalyze procedures and look for best practice methods and implement changeCollation of Sales reports on a daily / weekly and monthly basisAll reports are kept up to date and relevantInvolvement in monthly review and analysis of report and report findings and trendsCooperating with IT to develop automated In-house report required for SalesHave deep understanding and fully Comply with Company Regulations and PolicyUpdate on market & competitor’s practices and suggest best, feasible solutions for businessEnsure Compliance Standards and quality Service to the Customer’sDemonstrate Professional, Considerate, Co-operative and constructive Attitude & Behavior when working with Staff, Colleague’s, Customer’s etc…Other tasks assigned (related to business) "," Background:University degreeAt least 02 years of experience in business analysis at Finance Company/ Bank/ Insurance or FMCG IndustrySkills/ Requirements:Analytical and Problem solving skills Ability to work under Pressure and deliver results of time Positive Communicator Personality Ability to multitask, prioritize and manage  competing and conflicting deadlines Teamwork/ collaboration High sense of Integrity Highly motivated to learn Perseverance Fluency in English & Vietnamese "
66,https://careerbuilder.vn/vi/tim-viec-lam/grab-hcm-dieu-phoi-vien.35B13018.html,[GRAB - HCM] - ĐIỀU PHỐI VIÊN,Cổ Phần Kết Nối Nhân Tài  - Talentnet Corp, Tổng hợp và xử lý các thông tin dữ liệu liên quan tới hoạt động vận hành.Phối hợp với các phòng ban liên quan để lên kế hoạch triển khai các dự án dài hoặc ngắn hạn.Tham gia tổ chức các sự kiện liên quan tới hoạt động kinh doanh/ vận hành cốt lõi.Đề xuất các cải tiến phù hợp để nâng cao hiệu suất làm việc của tài xế.Thời gian làm việc: 9h-18h từ thứ hai - thứ sáuĐịa điểm làm việc: Mappletree Quận 7 ," Tốt nghiệp cao đẳng/ đại học trở lênCó kinh nghiệm phân tích dữ liệu, nắm vững các phần  mềm phân tích, làm báo cáo bằng excel, pivot table v..v… "
67,https://careerbuilder.vn/vi/tim-viec-lam/assistant-sales-force-effectiveness.35B0DB39.html,"Assistant, Sales Force Effectiveness","DKSH Vietnam Co., Ltd."," Support superior in managing day-to-day operating expenditures against operating budgets to ensure efficient usage of resources.Gather, compile and organize capability development diagnosis data for the analysis of sales and marketing development needs.Execute capability development plans and initiatives to drive sales and marketing excellence.Support implementation of processes, tools and systems to support capability development activities.Support selection/hiring of trainers (internal/external) and their continuous up-skilling to ensure the execution of quality trainings.Conduct training programs (where applicable) and support the preparation/execution of training materials and programs to increase sales and marketing competencies.Maintain training records and information on employee competencies gap closure to measure post-training outcomes.Prepare and administer feedback questionnaires to measure effectiveness of development programs. Execute changes for improvements.Work closely with sales and marketing teams and external vendors to ensure the timely and quality execution of capability development plans/initiatives. "," Up to 2 to 5-year experience in a similar role in SFE/FFE or in Healthcare/FMCG/nutrition/cosmetics consulting industry.Diploma or professional qualification in Business Studies/Marketing/Economics/Big Data or a related discipline.Basic knowledge and understanding of the industry/market/competitors/customers.Basic knowledge in the general principles of sales and marketing; familiarity with the sales and marketing environment is a must.Advanced research and analytical skills/business analytics.Proficiencies in office productivity tools (e.g. Excel, Word and PowerPoint).Fluency in local language and ideally in English, both written and spoken. "
68,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-xu-ly-bao-cao.35B13998.html,Chuyên Viên Xử Lý Báo Cáo,"Hoang Duc Pharmaceutical & Medical Supplies co, Ltd."," Truy xuất và xử lý dữ liệu báo cáo (doanh số, hàng tồn kho, hàng khuyến mãi, hàng trả về, hàng cận date...) cho nội bộ và các nhà cung cấp theo ngày, tháng, quý, năm.Phối hợp với IT để hoàn thiện và đáp ứng các mẫu báo cáo theo yêu cầu của nhà cung cấp.Hỗ trợ kinh doanh của hãng về lịch chốt doanh sốPhối hợp các bộ phận kinh doanh, thu hồi nợ, xử lý đơn hàng, IT để xử lý và trả lời các vấn đề liên quan đến doanh số và hàng cho nhà cung cấp và kinh doanh nội bộ.Công việc cụ thể trao đổi khi phỏng vấn "," Trình độ học vấn: tốt nghiệp đại học trở lên, ưu tiên tốt nghiệp chuyên ngành kế toán tài chínhThông thạo excel là một lợi thếTrình độ ngoại ngữ: có khả năng viết email bằng tiếng AnhKỹ năng: Kỹ năng giao tiếp, kỹ năng ghi chépSố năm kinh nghiệm ít nhất từ 3 nămKinh nghiệm về công việc báo cáo hoặc kế toánTính cách cá nhân: Cẩn thận, tỉ mỉ, "
69,https://careerbuilder.vn/vi/tim-viec-lam/product-owner-sc-po11.35B0B9FC.html,Product Owner - SC-PO11,Công ty Cổ phần Dịch vụ Giao Hàng Nhanh," Acts as the liaison between business and IT at tactical level; analyzes user requirements, procedures, and problems.Acts as the owner of functionality and processes related to Truck management systems (TMS).Confers with personnel of organizational units involved to analyze current operational procedures, identify problems and learn specific input and output requirements, such as forms of data input, how data is to be summarized, and formats for reportsProvides training of all aspects to users: how to use the software, how to configure it, how to look up data onto database level, how to develop reports, how to write simple specifications, etcPlans and prepares general reports, memos, and instructional manuals as documentation of program developmentWrites detailed description of user needs, program functions, and steps required developing or modifying TMS system. Develops reports and writes specifications for the system when neededWork closely with other departments and users to analyze users' needs and apply into every step of the product development and implement. "," Requires:Degree in Computer Science, Engineering, Business Administration or equivalent. - Passion on build a awesome product and commercial success.Have excellent communication skills; have a logical and critical way of thinking and communicating.Think on user view (not on developer view)Experience with use case development, wireframe design, user interface design, screen mock–ups, and technical writing is desiredStrong verbal and written communication skillsStrong abilities of problem–solving and and analytical skillsSelf–motivated, able to work with minimum directionBenefits:- Salary: You get what you deserve- Insurance as Government's regulations (social insurance, medical insurance, unemployment insurance, etc.)- Bonus: Bonus review once per year, bonus of project, 13th month payment- Happy hour per week, Company trip each year.• Working environment: - Time: 9 a.m - 5:30p.m h, Monday to Friday, 1:30 hour for lunch break.(on Saturday you will work only to 12:00p.m) "
70,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-xu-ly-du-lieu.35B10C09.html,Chuyên Viên Xử Lý Dữ Liệu,Công Ty Cổ Phần Đầu Tư và Phát Triển Bước Nhảy Việt," Thiết kế, xây dựng hệ thống ETL (Extract, Transformation, Load) cho Data Warehouse, Data MartKhai thác dữ liệu từ Data Warehouse đảm bảo nguồn thông tin đáng tin cậy, đúng hạn để xây dựng hệ thống MIS phục vụ cho nhu cầu quản lý, hoạt động kinh doanh của khách hàng ", Tốt nghiệp đại học các ngành Công nghệ thông tin      
71,https://careerbuilder.vn/vi/tim-viec-lam/unit-head-of-data-warehouse.35B0A4CF.html,Unit Head of Data Warehouse,FE Credit," Planning/budgetingIn charge of developing & executing Data warehousing projectsLead transition from old to new DWHPeople managementIn charge of the Data Warehouse unit including 4 staff and responsible for the team management with respect to their work and satisfaction levelPeriodically evaluate team performance to continually improve its efficiencyDay-to-day activitiesMentor and help develop technical competency of assigned across the unit.Assist migration from old data warehouse to new data warehouse and equip teams to work on new DWHDefine complex technical design/requirements for data warehousing projectsFollows through with initiatives, assignments, and issues without direction and communicates updates and statuses effectivelyHost the DWH and make information available to all users in a timely fashionCollaborate with other IT teams to assess impact of application changes on downstream or upstream applications. Incorporate downstream/ upstream application needs in application/ project designPerform necessary tuning of database and ETL systems and objects to ensure timing and performance goals are met. Implement best practices within the teamCreate project related document(quality, Audit & Track)Work Load planning, Prioritization of work, review, monitor etc.Undertake other tasks assigned by BICC Director or Department Head "," BackgroundUniversity Graduate, major: Computer Science, IT or Business ManagementAt  least   8-12  years’ experience  working  in  Data mart/warehousing project, preferably working in Financial Services sectorProven data team management experienceCompetencies (skills & abilities)Excellent understanding of ETL & DW processesExtensive   experience   with   database   and   ETL technologies  (IBM  Netezza, SAS  DI  and  Pentaho experience good to have).Expert command on SQL & UNIX scriptingMust have good understanding of normalized and dimensional data modeling skillsStrong oral & written communication skillsStrong Leadership & Time managementAbility to work under pressure "
72,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu.35B13E6C.html,Chuyên viên Phân tích dữ liệu,Liên Hiệp HTX Thương Mại TPHCM," 
Khai thác dữ liệu và cung cấp số liệu kinh doanh cho các phòng ban, đơn vị
Xử lý và cung cấp dữ liệu đến nhà cung cấp cũng như tiếp nhận ý kiến phản hồi từ nhà cung cấp.
Thực hiện các báo cáo số liệu theo phân cấp.
Tổng hợp phân tích tình hình kinh doanh theo định kỳ, sự kiện, đột xuất ngành hàng phụ trách của chuỗi, khu vữ nhóm siêu thị
Thường xuyên cập nhật tình hình hoạt động của chuỗi Co.opmart, đối thủ cạnh tranh.
Đề xuất các giải pháp nhằm nâng cao tính cạnh tranh, cải tiến hiệu quả kinh doanh của các đơn vị.

"," 
Tốt nghiệp Đại học Khối ngành Kinh doanh và Quản lý
Có kinh nghiệm từ 1-2 năm trong mảng phân tích số liệu
Ngoại ngữ: có khả năng đọc hiểu các tài liệu tiếng Anh, giao tiếp tốt là một lợi thế
Thành thạo tin học văn phòng đặc biệt là phần mền excel
Ưu tiên nhân sự thành thạo các phần mềm phân tích dữ liệu
Kỹ năng thống kê, phân tích và tổng hợp số liệu tốt
Kỹ năng lập kế hoạch, kiểm soát việc thực hiện kế hoạch
Kiên nhẫn, tỉ mỉ, quyết đoán.

"
73,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-du-lieu-tong-hop.35B13F00.html,Nhân Viên Dữ Liệu Tổng Hợp,Công Ty Cổ Phần Văn Hóa Phương Nam," 
	* Tuyển vị trí Nhân viên Dữ liệu tổng hợp thuộc Phòng Kinh doanh tổng hợp, công việc cụ thể:

	- Theo dõi và quản lý danh mục hàng hóa thuộc ngành hàng phụ trách;

	- Tạo mã hàng hóa, xác nhận phiếu nhập xuất và nhập dữ liệu vào phần mềm quản lý;

	- Truy xuất dữ liệu, thống kê báo cáo tình hình nhập xuất hàng hóa, tình hình luân chuyển đơn hàng theo định kỳ và yêu cầu của Công ty;

	- Một số công việc và nhiệm vụ khác theo sự phân công của cấp quản lý trực tiếp.
"," 
	- Tốt nghiệp Cao đẳng trở lên chuyên ngành Kinh tế, Kế toán, Thống kê, Phát hành Sách...Có ít nhất 1 năm kinh nghiệm ở vị trí tương đương, ưu tiên ứng viên đã từng công tác tại các Công ty hoạt động trong lĩnh vực bán lẻ.

	- Khả năng lập báo cáo và phân tích số liệu Kinh doanh.

	- Chịu được áp lực cao trong công việc, siêng năng và cẩn thận.
"
74,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-van-hanh-core-net.35B13BB2.html,Chuyên Viên Vận Hành Core (.NET),Công ty CP Chứng khoán Rồng Việt," Tham gia vào bộ phận core vận hành và bảo đảm hệ thống Core hoạt động ổn định và liên tục.Hỗ trợ người dùng sử dụng hệ thống Core.Hỗ trợ phát triển các ứng dụng, dịch vụ liên quan đến hệ thống CorePhối hợp với đối tác bảo trì hệ thống Core tiến hành sửa lỗi, phát triển dịch vụ, chức năng liên quan đến hệ thống Core.Đảm bảo hệ thống cơ sở dữ liệu hoạt động ổn định. Triển khai hệ thống mới khi có nhu cầu.(Chi tiết sẽ trao đổi thêm trong buổi phỏng vấn) "," Tốt nghiệp Cao đẳng/Đại học hoặc tương đương chuyên ngành Công nghệ thông tin;Có kinh nghiệm làm việc trên nền tảng .NET (C#)Có khả năng đọc hiểu tài liệu tiếng Anh;Kiến thức Core chứng khoán, ngân hàng tài chính;Kiến thức cơ bản về mạng và hệ điều hành.Có kiến thức về sử dụng và quản trị cơ sở dữ liệu DB2, MS SQL ServerCHÍNH SÁCH NHÂN SỰThời gian làm việc: Từ Thứ 2 đến Thứ 6 (8:00-17:00)Lương tháng 13, thưởng Lễ + tết (14,15,+), thưởng theo dự án, hiệu quả công việc,...Lộ trình thăng tiến nghề nghiệp rõ ràng.Môi trường làm việc chuyên nghiệp, thân thiện.Được tham gia các chương trình đào tạo, tham gia các hoạt động phát triển nghề nghiệp của Công ty.Khám sức khỏe định kỳ hàng năm, bảo hiểm tai nạn, bảo hiểm sức khỏe AONHưởng đầy đủ các chế độ bảo hiểm theo quy định pháp luật Việt Nam.Phụ cấp trang phục, du lịch teambuilding hàng năm và các chương trình phúc lợi hấp dẫn theo quy định của Công ty.CLB thể thao: bóng đá, yoga, ... "
75,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu.35B11CA4.html,Chuyên viên phân tích dữ liệu,Công Ty Cổ Phần Phát Triển Việt Úc," - Tiếp nhận, xử lý, tổng hợp và phân tích dữ liệu từ bộ phận kinh doanh- Tập hợp dữ liệu sử dụng trong việc hoạch địch và phân tích số liệu- Lập báo cáo theo yêu cầu của Ban Giám đốc.- Đảm bảo kiểm soát các số liệu để đảm bảo tính trung thực và xác thực số liệu bằng cách thực hiện phân tích các lỗ hổng, sai sót trong số liệu.- Phối hợp xử lý các lỗ hỏng trong tính trung thực và xác thực của dữ liệu bằng cách làm việc với Khối kinh doanh.- Tìm ra nguyên nhân và xử lý trong trường hợp dữ liệu trên hệ thống sai với thực tế- Các công việc khác được phân công. "," -         Tốt nghiệp cao đẳng, đại học chuyên ngành kinh tế, tài chính, chuyên về phân tích thống kê, quản trị số liệu và các ngành có liên quan khác.-         Kỹ năng tin học văn phòng thành thạo, đặc biệc là thao tác Exel (Ưu tiên am hiểu các phần mềm thống kê chuyên nghiệp).  -         Kỹ năng tổng hợp, thống kê, phân tích, đánh giá số liệu-         Nắm vững phương pháp thống kê phân tích và thống kê số liệu bằng các mô hình toán định lượng, phương pháp thống kê khác nhau-         Kỹ năng quản lý thời gian và sắp xếp công việc-         Khả năng giải quyết vấn đề dựa các công cụ công nghệ thông tin.-         Kỹ năng sử dụng các phần mềm tổng hợp liên quan đến quy trình bán hàng, nhập hàng, kho,… và vận hành các phần mềm khác có liên quan đến công việc.-         Có ít nhất 4 năm kinh nghiệm phân tích, thống kê dữ liệu. Ưu tiên các ứng viên đã từng làm ở các vị trí liên quan ở các Công ty nghiên cứu thị trường-         Kiên nhẫn, trung thực, tỉ mỉ, siêng năng và mềm mỏng.-         Phối hợp tốt với các bộ phận khác trong Công ty-         Trách nhiệm trong công việc, có khả năng chịu được áp lực công việc cao.-         Gắn bó lâu dài với công việc. "
76,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-xu-ly-du-lieu.35AFDD8C.html,Chuyên Viên Xử Lý Dữ Liệu,Công Ty Cổ Phần Bóng Đèn Điện Quang," 1. Điều khiển để kết nối các thiết bị IoT như Switch, IR, Gateway… tương tác với nhau theo yêu cầu của phiếu khảo sát2. Kết nối các thiết bị IoT đúng theo sơ đồ mặt bằng3. Lập kịch bản phần cứng, phần mềm theo yêu cầu4. Tạo mô hình nhà theo yêu cầu bằng phần mềm của công ty5. Điều chỉnh vị trí, kích thước các thiết bị điện tử… trong nhà bằng phần mềm của công ty6. Sử dụng phần mềm sửa ảnh để chỉnh ánh sáng, màu sắc của hình ảnh nhà7. Các công việc trên đều được đào tạo để thực hiện tốt "," 1. Tốt nghiệp Trung cấp trở lên hoặc có kiến thức về điện tử, CNTT2. Sử dụng được các phần mềm Windows, Android, iOS3. Sử dụng tốt Adobe Illustrator, Adobe Photoshop4. Tiếp cận công nghệ, cẩn thận và tỉ mỉ5. Linh hoạt trong xử lý công việc "
77,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-–-business-analyst.35B0D4AC.html,Chuyên viên phân tích dữ liệu – Business Analyst,Công ty TNHH Thời Trang & Mỹ Phẩm Duy Anh (DAFC)," 
	- Phân tích tài chính và dòng tiền của dự án đầu tư

	- Đánh giá tác động của các dự án đang và sẽ triển khai đến tình hình tài chính doanh nghiệp

	- Thẩm định: khảo sát thực tiễn doanh nghiệp, các dự án đang triển khai

	- Dự phóng kết quả kinh doanh của doanh nghiệp

	- Định giá doanh nghiệp và đề xuất danh mục đầu tư

	- Định kỳ rà soát danh mục đầu tư.

	- Đánh giá chất lượng các khoản mục trên báo cáo tài chính

	- Phát hiện và loại bỏ những điểm bất thường trên báo cáo tài chính

	- Đánh giá sức khỏe tài chính của doanh nghiệp

	- Đánh giá hiệu quả sản xuất kinh doanh của doanh nghiệp

	- Đánh giá chất lượng và định giá tài sản của doanh nghiệp

	- Chi tiết sẽ trao đổi cụ thể khi phỏng vấn.
"," 
	- Tốt nghiệp Đại học trở lên chuyên ngành Kiểm toán/Tài chính doanh nghiệp.

	-  Ít nhất 3 năm làm việc 1 trong các mảng Tài chính-Đầu tư, Kế toán quản trị, Nghiên cứu thị trường, Tư vấn chiến lược doanh nghiệp, Xây dựng hệ thống, Phát triển kinh doanh cho các Công ty đa quốc gia hoặc Công ty lớn trong ngành. Có kiến thức về giá thành & kiểm soát chi phí.

	- Hiểu biết về: Hoạch định chiến lược, Lập kế hoạch kinh doanh, Phát triển kinh doanh, Quản trị doanh nghiệp và Các công cụ triển khai liên quan.

	-  Khả năng giải quyết vấn đề dựa trên máy tính (các phần mềm văn phòng) và các công cụ công nghệ thông tin.

	-  Thành thạo tiếng Anh.
"
78,https://careerbuilder.vn/vi/tim-viec-lam/fp-a-senior-analyst-analyst.35B0E1A9.html,FP&A Senior Analyst / Analyst,Công ty Cổ Phần TIKI," This is not a typical finance position you can find somewhere else…· Do you want to join a rocket ship which is growing 3x annually? (You read it right, we count our growth by multiple, not by % percentage)· Do you image yourself writing SQL code to pull data from a massive data warehouse to perform a deep analysis? Or create a bot to automatically send reports to help leaders drive business with informed decisions?· Do you feel excited finding that you drive business forward with tough discipline and dictate the decision with strong data-driven reasoning, as if a business owner who has finance background?· Do you want to see your hard works translated into multi-million US dollar impacts on the company?· Do you have the desire to gain the best finance training which allows you run many different fields later on from commercial, marketing to supply chain or analytics?If all answers are YES, this position is for you. We offer one of the best, if not the best, finance career you possibly have.RESPONSIBILITIES· Partner and advise business teams in driving business growth & optimization (Plan, Control, Advise, Evaluate)· Develop metrics and reports to provide visibility into business performance cost structure, cash flow impact and drive actionable plan with responsible Business team· Establish scalable and automated solution based on internal requirements· Continuous process improvement and support on new business proposals or explorations· Manage multiple projects – prioritizing, planning and delegating appropriate tasksLiaison with internal team for any related issues of the business as needed "," Analytical, Curiosity, Collaboration, integrity, and sense of humor is required1 - 4 years of finance experienceCommitted to learning new things, taking ownership and getting things doneComfortable working in a cross-functional, dynamic environment, managing multiple, sometimes competing, prioritiesAbility to analyze financials, dive deep into data sets and provide innovative recommendations to management and business partnersAbility to work on a diverse team or with a diverse range of people to earn trust and build understandingDemonstrates strong leadership, with exceptional interpersonal and communication skills (both written and verbal) to influence other leaders in finance and the businessHighly proficient in Excel, and knowledge of SQL and/or Python is plus but not required (we have an internal training program for you!) "
79,https://careerbuilder.vn/vi/tim-viec-lam/unit-head-of-data-warehouse.35B1306C.html,Unit Head Of Data Warehouse,FE Credit," In charge of the Data Warehouse team including managing staffs, coaching, training team members.Periodically evaluate team performance to continually improve its efficiencyIn charge of developing & executing Data warehousing projectsAssist migration from old data warehouse to new data warehouse and equip teams to work on new DWHDefine complex technical design/requirements for data warehousing projectsFollows through with initiatives, assignments, and issues without direction and communicates updates and statuses effectivelyHost the DWH and make information available to all users in a timely fashionCollaborate with other IT teams to assess impact of application changes on downstream or upstream applications. Incorporate downstream/ upstream application needs in application/ project designPerform necessary tuning of database and ETL systems and objects to ensure timing and performance goals are met. Implement best practices within the teamCreate project related document (quality, Audit & Track)Work Load planning, Prioritization of work, review, monitor etc.Undertake other tasks assigned by BICC Director or Department Head "," University Graduate, major: Computer Science, IT or Business ManagementExperience in Team management / at Team leader level beforeExcellent understanding of ETL & DW processesExtensive   experience   with   database   and   ETL technologies (IBM Netezza, SAS DI and Pentaho experience good to have).Expert command on SQL & UNIX scriptingMust have good understanding of normalized and dimensional data modelling skillsStrong oral & written communication skillsStrong Leadership & Time managementAbility to work under pressure "
